,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
0,-9.587864210625368,0.6274881356745313,1.0754373865720692,0.402840129426971,-0.01727103896439787,-0.6385984895891766,0.24562220350362665,0.0
1,-9.65279420561587,0.6667388017138121,1.4548510018784513,-1.209271125882486,0.4404447507886198,0.055103595919195336,1.3327291978369913,0.0
2,-9.763945060127007,0.6242397749035633,1.2097834452570377,-0.6390462181244959,0.5495820835876856,-1.1573346170402181,1.9784156841527765,0.0
3,-9.832287419397458,0.770987820841589,1.5590236754031888,-1.8970053028844758,0.2614540494578838,-0.577212618909886,-1.9425656494363128,0.0
4,-9.929460630122712,0.7945014645738009,1.6152452163396729,-2.1030950428577713,0.355051612888845,-1.0900338004144694,1.1991136300652587,0.0
5,29.109814404571157,-10.548529216527477,-8.568749753459311,4.605359846896665,-0.38458178454861597,-1.5767823110881904,-1.641148071397656,1.0
6,-9.78788289512646,0.6845677518104654,1.2713163844363058,-0.8701500295456269,0.5372585332866775,-0.8566162520817195,2.0745400390914437,0.0
7,-7.514678181114039,12.912542067603274,-6.345209935249662,-2.8890980564340354,-9.710854384111732,0.2890734128668379,-0.07400939747283863,0.0
8,16.909742646562584,-0.30906442423527275,8.162438659039022,2.228289019865089,-4.457598542623124,-1.0258770414420753,-0.2422604725945409,1.0
9,-9.712708908671612,0.6857459786744059,1.3351522638060047,-0.5078561458140146,0.4797893780635438,-0.5865459792754556,3.1670049141669927,0.0
10,-9.318384183037535,1.207612099063098,2.719920306166916,-1.9132784801444256,-0.01288276817623509,0.24019757632482316,2.0816116790528585,0.0
11,-8.821049864163282,3.317561180875675,0.17301132581846876,0.4646286950643241,1.796382306897168,0.23489090340174779,-0.5094252533141169,1.0
12,-9.777793736427922,0.6369651572706134,1.2429049212134036,-1.1555229844750394,0.6398777583414276,-0.7478888727673296,1.3303953866265636,0.0
13,8.937440034842771,-4.670209245585587,-4.393158677373071,9.04673354585123,-1.3272447055183403,-0.9799065533941226,-1.8090186704955324,1.0
14,14.37942362177859,-7.95549944372685,-7.530331114354543,-0.18947872457725914,1.0549574080823505,-1.2459652214141996,-0.10375858712648661,1.0
15,-9.228424954759518,3.606288440578563,-0.43666076594830183,-2.155203604472922,-1.924477891130519,4.3531634619923665,-0.05254917459643271,0.0
16,-8.995579777135452,1.8518474246148229,3.461000343492606,-2.2788836385256257,-0.3809604341744179,-0.7440832085522875,0.07949094802442501,0.0
17,-9.597606465557767,0.6480314679159408,1.0001504527493028,-0.47423021404113713,0.9156109416671998,-1.4887163029749944,1.5210064639083292,0.0
18,-9.334882486875168,1.3863707033929902,2.233558410278969,-1.760321486779025,-0.02223269240626043,-0.336368818094679,-1.0775264369078184,0.0
19,-9.709267009466807,0.5986606800256787,1.217602611608673,-1.0037356790448344,0.49208775182323705,-0.847471009794192,0.02643367648934843,0.0
20,34.43336425762028,0.14352453056308198,-4.567734361430881,6.513414601192212,2.8100745972016576,5.169350601423484,-2.004443825241104,1.0
21,6.822099814028928,-2.3117266200666724,0.43664320305093923,1.3827119928461082,-0.8514901195937403,2.9193775130828636,-0.496922674396457,1.0
22,-9.477743269974694,0.4880348817212604,0.7853004003286204,0.9643568778726107,0.14983445053528005,-1.0997653039749489,1.873797737126039,0.0
23,-9.779534316061921,0.6534607324421717,1.1893347021889744,-0.8230255762292977,0.5943269817393599,-1.0687947685122752,1.4632798103876015,0.0
24,-0.03070291087394231,-2.9771569810520186,-2.8170274604825285,1.6762033416066695,0.3313925695834171,-0.9711144446694877,-0.730383001931676,1.0
25,-9.649800381847479,0.655057097182595,0.984399672863349,-0.5957356489226406,0.9579343103250175,-1.044058751395677,1.377996717570079,0.0
26,-9.722052911569179,0.6527347693494814,1.266450022374216,-1.3488366294303402,0.5777443689080701,-0.8897383353496269,-0.17933080070608914,0.0
27,-9.242618925789008,1.2359965527682972,2.889499017404952,-2.0335357278161608,0.3388849213183416,5.8475466022872284,0.6178024549791492,0.0
28,-9.725190542783748,0.6394841389158163,0.8999007154129235,-0.7710848840943396,-0.3435106087563117,-0.27201882781915393,-2.34163529441931,0.0
29,-0.7515450861075231,0.5634647208170934,-2.8743402894858874,1.5747850674865653,2.1663603070089907,1.5183297123181585,-1.6427197863666914,1.0
30,-8.837022422588698,0.8746255103984218,1.517616157695455,1.4825614761614714,-0.30042589053334545,0.28279217830967834,-0.726055113622292,0.0
31,-5.669010696542739,3.7948453409173366,8.762807161449704,-0.9641875282145315,-1.7066039067736452,10.483346938618755,3.1760011340853125,0.0
32,-9.744783518461245,0.6674411627613956,1.205720421391596,-1.4368153161574186,0.6125989839539903,-0.9803442004696326,-0.2933197919751391,0.0
33,-9.8381457467652,0.6197556021232986,1.249287597670522,-0.8383115570959933,0.5439009667703607,-1.23447697991695,1.9098019958506272,0.0
34,-9.653329141661798,0.6607829430294496,1.2473334138665984,-1.1203821855725489,0.5791119484786947,-1.1486399426321625,-0.15517744507422448,0.0
35,-9.673723052571209,0.6550240838771426,1.2256199506086964,-1.4936574145612087,0.4236352859235803,0.6121651127621853,-2.202834215325571,0.0
36,-9.767764163312517,0.5879135024856138,1.1882236463078055,-1.1331493760050937,0.45657170171717415,-0.9953741374397278,-0.4467555881400927,0.0
37,-9.091028233521575,1.0582246127163084,1.7515096972476534,0.5020027552155185,-0.2514136377304117,-0.23143268298996456,-0.38800156886885645,0.0
38,-9.78033369592171,0.6067937402390052,0.8483056791452951,-1.3741566269011074,0.42764730336083,-0.3385630925238318,-0.391276918772252,0.0
39,-9.613687909347437,0.5958776470750629,1.1136448597998638,-0.18335019497223082,0.5954004040971481,-0.7622877005148845,2.0817550044282167,0.0
40,-9.655984848935487,0.8735335664849927,1.4656076686812205,-1.7569436466651591,0.354008046992273,0.030604954111873695,-1.5886849834038568,0.0
41,-9.84792869524803,0.6799691683873607,1.2548842082258218,-0.9647681301433935,0.6019341606378283,-1.4032335659748163,2.007985106150964,0.0
42,-7.950366424467235,1.1910142469410308,3.4722032284668436,-0.2059155648231529,0.9102574602250563,25.629588297519987,-2.043941175212121,0.0
43,5.943287144151829,-2.790496082846007,-5.74379058953086,-2.428131522927122,-1.1779650462733924,0.22300152323240427,-1.474290632002856,1.0
44,-8.657699490744434,1.4467892143215,2.367670760121065,0.33077896058739387,0.009773909817870281,-1.0120201280994268,-0.8763936643000189,0.0
45,-9.603598498384338,0.8063975634164845,1.3497533761663072,-1.3512236661834103,0.5983005670808837,-0.6324401348861336,-1.624700807642106,0.0
46,-9.382047424981964,0.3719262549707355,0.6813957943386213,1.0567367975725013,0.03523387961738054,-0.9779069058353704,-0.4751123687617417,0.0
47,-9.17621748166948,0.7060516710146595,1.4286807946393307,-0.814306905304757,0.4899365172564219,8.584537145419716,-2.26635253509205,0.0
48,-9.942468212169354,0.7578106992262886,1.2381616096241583,-2.341138723711846,0.29921215707043747,-0.4947472914295923,-0.8137114222058427,0.0
49,-9.807920893120192,0.6771465619654656,1.2085250435523656,-1.4340639783587885,0.09388618960940619,-0.5353470220866148,-1.9047739750717039,0.0
50,-9.534871056022459,0.3870130520070859,0.6897717144335355,0.9490619954665875,0.04203500823178277,-0.928288057116761,0.04596724037103211,0.0
51,-9.851963182484905,0.6181683119407698,1.0318688962219105,-1.527036338593673,0.3787866886754012,-0.6073406116259907,-1.77975962432708,0.0
52,-9.603153142231255,0.8684297844643155,1.5085020304611603,-0.9414205519211299,0.09630016569279197,-0.7177047756611598,-0.08245694050901715,0.0
53,2.998912372530293,1.0310995539756889,2.7091563632985927,-2.3515278584139656,-1.1767829766320987,-0.2996515385683662,0.26629149785548933,1.0
54,-10.056679200729665,0.767072577282833,1.2349588885258311,-1.8421343288136176,0.6005496522318602,0.669610566677963,-0.2331650066377954,0.0
55,-9.639016104415125,0.5849115035752087,1.0136021815795817,-0.23700780239153307,0.5856376350153959,-1.1213479048665909,1.3915402493175992,0.0
56,-7.668025336508561,13.457838726920896,-7.0788743013873034,-4.342675416508143,-9.442828153520983,-0.5887224632181891,0.17089005956167802,0.0
57,4.391331234611794,-2.9411862438852454,-0.9247302718785726,-3.7078504466869973,1.07725906975483,3.1921744613987277,1.366673020095804,1.0
58,-9.854202228609802,0.7952523972913984,1.3854756027479773,-1.4476995099156784,0.48452353211027077,1.0604521399486835,-1.2951933262080315,0.0
59,-9.593434117240111,0.7815294356824419,1.2507784345040835,-1.7228705919403207,0.4706173463899104,-0.5902792248083173,-1.5312017388556358,0.0
60,11.306839705507997,-4.758320111989427,-4.298426751218819,-1.7766180840262062,0.5479539706125642,1.2187384611625978,-1.7998315346366678,1.0
61,-9.71451748128197,0.6515209969218417,1.1589121433176743,-1.1272051170449242,0.584159636147342,-0.7630337696942083,-0.21489895707892992,0.0
62,-9.158183690185304,0.928299631806662,1.9926069195800418,-0.5237966435856474,-0.024977758237452317,-0.6928191487509124,-1.5103471187190363,0.0
63,-9.47106708954192,0.9659243469635865,1.3540532959535672,-0.487910458411533,0.028848766151753653,-0.364622478589563,-0.4101259405338318,0.0
64,-9.55830928348065,0.5200711798052503,0.8368064128061051,1.199285884750467,0.07193391525468736,-0.4625735200381583,3.04390871572193,0.0
65,-9.829895697537449,0.7548933430142094,1.3382818825815956,-1.4952016765417553,0.7333569306135984,-1.173960794724032,1.769817451493156,0.0
66,-9.160157847454157,1.0488438609983417,1.9498401403363115,0.2476953865155731,-0.17648718583237746,-1.0283060094072245,2.1535699748741446,0.0
67,-9.895761026759688,1.0118966811376027,1.7098704668265936,-2.4496535478385133,0.2553474308358163,-0.46554029521028706,-0.05178675943873079,0.0
68,-0.16886336676290456,-2.1331268643666554,-0.6722254492984191,-3.3258323197919997,0.9570328531972637,-1.5077860032932937,1.8825130705374409,1.0
